"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL32",2.5165850116075e-41,0.978658049536231,0.632,0.166,6.53053810512146e-37,"3","IL32"
"CD24",6.1751059260664e-41,1.88156625859197,0.748,0.323,1.60243998781423e-36,"3","CD24"
"CLDN4",8.71177416223287e-41,1.67244017350583,0.718,0.275,2.26070539509943e-36,"3","CLDN4"
"KRT8",3.38617183137495e-40,2.35337387066947,0.81,0.517,8.787115902418e-36,"3","KRT8"
"HLA-DPB1",3.55960513850885e-40,1.21394550441326,0.252,0.024,9.23717533443047e-36,"3","HLA-DPB1"
"CDKN2B",6.71575889355216e-40,1.17559134116406,0.344,0.052,1.74273943287678e-35,"3","CDKN2B"
"CEBPB",1.50778482710206e-39,1.17910378164738,0.595,0.158,3.91270162632983e-35,"3","CEBPB"
"PPIC",1.96242402647124e-39,1.16032679879026,0.515,0.126,5.09249034869288e-35,"3","PPIC"
"IER3",3.20304943526075e-39,1.66523110711467,0.859,0.481,8.31191328450164e-35,"3","IER3"
"ABCC3",4.57191587036368e-39,0.989145342839458,0.405,0.077,1.18641216835938e-34,"3","ABCC3"
"TSPAN15",7.77789900712256e-39,1.47638278321656,0.577,0.177,2.01836479234831e-34,"3","TSPAN15"
"CAV2",7.81557606192103e-39,0.982046498563519,0.38,0.067,2.02814198806851e-34,"3","CAV2"
"NOTCH2",8.9720307863507e-39,0.792549626594969,0.313,0.043,2.32824198905801e-34,"3","NOTCH2"
"SCD5",1.56690484499699e-38,0.794700679331667,0.374,0.063,4.0661180727672e-34,"3","SCD5"
"WWTR1",1.91613831898585e-38,0.900506948624958,0.368,0.061,4.97237893776829e-34,"3","WWTR1"
"ATF3",2.58383743985777e-38,1.50149150114797,0.632,0.2,6.70505815643091e-34,"3","ATF3"
"PLAUR",3.87780866907383e-38,1.31270814422244,0.423,0.086,1.00629134962466e-33,"3","PLAUR"
"SEL1L3",8.07808091463451e-38,1.05691524011544,0.423,0.088,2.09626199734765e-33,"3","SEL1L3"
"TGIF1",1.05286675133197e-37,0.979941316238039,0.35,0.057,2.73218921970646e-33,"3","TGIF1"
"LIF",1.1903717328813e-37,1.42694457022921,0.294,0.038,3.08901464682698e-33,"3","LIF"
"GJA1",1.34793318832051e-37,0.919420221165639,0.258,0.028,3.49788662369172e-33,"3","GJA1"
"CCN2",2.56759906728746e-37,1.67683224893851,0.313,0.045,6.66291957961096e-33,"3","CCN2"
"TOR4A",3.2800890592088e-37,0.736793778141413,0.252,0.026,8.51183110864683e-33,"3","TOR4A"
"ZYX",3.42725158359476e-37,1.13217746670812,0.607,0.183,8.8937178594284e-33,"3","ZYX"
"APLP2",3.57925976015491e-37,1.46097690749422,0.779,0.436,9.28817907760198e-33,"3","APLP2"
"AGRN",4.53249074018246e-37,1.37470255658515,0.552,0.166,1.17618134707735e-32,"3","AGRN"
"S100A10",5.72599474932493e-37,1.61002249090789,0.681,0.278,1.48589563744982e-32,"3","S100A10"
"DAB2IP",1.38189521423281e-36,0.994587288368853,0.405,0.081,3.58601808093413e-32,"3","DAB2IP"
"TAGLN2",1.83766368079963e-36,1.34881702916722,0.914,0.721,4.76873725167505e-32,"3","TAGLN2"
"KCNQ1",2.04087975026702e-36,0.82062723644287,0.331,0.051,5.29608295194291e-32,"3","KCNQ1"
"RHOC",5.37458485449078e-36,1.38604720498821,0.706,0.278,1.39470476974036e-31,"3","RHOC"
"AC106886.5",5.93583637781035e-36,0.579324021593106,0.331,0.053,1.54034954004179e-31,"3","AC106886.5"
"MYZAP",9.98466870628102e-36,0.78213889582193,0.252,0.028,2.59102152927992e-31,"3","MYZAP"
"FNDC4",2.4480466011226e-35,1.02533023924126,0.374,0.072,6.35268092991315e-31,"3","FNDC4"
"ETS2",3.64775863933488e-35,0.974629214313919,0.417,0.086,9.46593366907402e-31,"3","ETS2"
"YBX3",6.70147569917239e-35,1.06602329062266,0.564,0.16,1.73903294393524e-30,"3","YBX3"
"CREB5",1.17518774118565e-34,0.833906841406732,0.288,0.041,3.04961218837675e-30,"3","CREB5"
"MYL12B",1.43250335130175e-34,1.33589147723223,0.804,0.405,3.71734619662805e-30,"3","MYL12B"
"JPT1",8.00126142860647e-34,1.2659804826402,0.583,0.183,2.07632734072338e-29,"3","JPT1"
"MUC1",1.0595741879432e-33,1.39978492539893,0.571,0.173,2.7495950177126e-29,"3","MUC1"
"LIPH",1.16539606568844e-33,0.769121157002427,0.307,0.049,3.02420279046151e-29,"3","LIPH"
"PTPRK",1.20354280423517e-33,0.906772935765313,0.344,0.063,3.12319357699027e-29,"3","PTPRK"
"DSG2",1.21662313726996e-33,1.16296242502642,0.479,0.129,3.15713704121555e-29,"3","DSG2"
"SMAD3",1.6738201858118e-33,1.0268460020087,0.374,0.077,4.34356338218163e-29,"3","SMAD3"
"RGS3",2.51119226277971e-33,0.929044810902382,0.393,0.083,6.51654392191334e-29,"3","RGS3"
"CITED4",3.55653853534055e-33,1.2035518832547,0.423,0.099,9.22921749920872e-29,"3","CITED4"
"ELF3",7.65169895814409e-33,1.66986478787037,0.767,0.451,1.98561587963839e-28,"3","ELF3"
"SPINT1",9.17394472188057e-33,1.36176444254468,0.687,0.302,2.38063865532801e-28,"3","SPINT1"
"ATP1A1",3.64348544755782e-32,1.71516063463681,0.834,0.655,9.45484473641254e-28,"3","ATP1A1"
"TYMP",4.39832845507445e-32,1.20548794167019,0.417,0.101,1.14136623409182e-27,"3","TYMP"
"C1QTNF5",4.52093987840752e-32,0.609992145912631,0.429,0.1,1.17318389844675e-27,"3","C1QTNF5"
"MFRP",4.52093987840752e-32,0.609992145912631,0.429,0.1,1.17318389844675e-27,"3","MFRP"
"HLA-B",2.52439891172846e-31,1.26629191920623,0.933,0.776,6.55081517593536e-27,"3","HLA-B"
"TTYH3",2.69600150975215e-31,0.906260042691988,0.393,0.088,6.99612391780682e-27,"3","TTYH3"
"TIMP2",3.81199419169876e-31,1.03990621264273,0.736,0.29,9.89212492745828e-27,"3","TIMP2"
"NIBAN2",8.63027565324048e-31,1.29232446894422,0.687,0.297,2.2395565320159e-26,"3","NIBAN2"
"MT-RNR2",1.3264720359645e-30,0.626763926081572,1,0.992,3.44219493332787e-26,"3","MT-RNR2"
"TSPO",1.54983370454441e-30,1.17483151812214,0.577,0.21,4.02181846329275e-26,"3","TSPO"
"NBPF10",2.35386011619611e-30,1.00865151685277,0.564,0.201,6.10826700152892e-26,"3","NBPF10"
"BCL10",2.96543091869281e-30,0.999771089844541,0.374,0.084,7.69529323400783e-26,"3","BCL10"
"ITGB6",3.16634947909229e-30,0.702716472117473,0.276,0.044,8.21667689824449e-26,"3","ITGB6"
"NCOA7",3.49218420125032e-30,1.34059677179368,0.521,0.174,9.06221800224457e-26,"3","NCOA7"
"OCLN",3.91527322371041e-30,1.02098419854274,0.405,0.103,1.01601340155285e-25,"3","OCLN"
"AHR",9.88921485900399e-30,0.711014692153143,0.307,0.055,2.56625125591154e-25,"3","AHR"
"FLRT2",1.10433190313658e-29,0.929146165464064,0.356,0.079,2.86574128863942e-25,"3","FLRT2"
"GOLM1",1.34380248164654e-29,1.17412231961366,0.497,0.154,3.48716743987277e-25,"3","GOLM1"
"RBPMS",2.15769556098188e-29,1.01947103101224,0.491,0.141,5.59921998074797e-25,"3","RBPMS"
"SOD3",3.63121661729386e-29,1.02436700472212,0.319,0.063,9.42300712187757e-25,"3","SOD3"
"SLC12A2",5.89824319072262e-29,1.17336620622854,0.429,0.116,1.53059410799252e-24,"3","SLC12A2"
"SOX9",5.94847617777374e-29,0.931359054535513,0.301,0.056,1.54362956813229e-24,"3","SOX9"
"DDIT4",9.9073824242983e-29,1.29774597114855,0.663,0.282,2.57096573910541e-24,"3","DDIT4"
"TMEM123",1.54400739742565e-28,0.977738466219687,0.558,0.195,4.00669919631956e-24,"3","TMEM123"
"ICAM1",1.81045373302973e-28,1.17977576395143,0.405,0.102,4.69812743721216e-24,"3","ICAM1"
"CLMN",1.96837856909385e-28,0.933689173578646,0.35,0.079,5.10794238679853e-24,"3","CLMN"
"IFITM2",2.03202850648869e-28,1.07799736105596,0.632,0.232,5.27311397433814e-24,"3","IFITM2"
"ENAH",2.1654844859999e-28,1.00502432202534,0.509,0.156,5.61943224116974e-24,"3","ENAH"
"NBPF14",2.65497535838188e-28,0.686117506763781,0.466,0.137,6.88966105500098e-24,"3","NBPF14"
"SOD2",4.04287476643085e-28,1.50315765131491,0.626,0.261,1.04912600188881e-23,"3","SOD2"
"CDR2L",4.20905825311208e-28,0.74855244283759,0.307,0.059,1.09225061668258e-23,"3","CDR2L"
"ITGA5",4.49871745510758e-28,0.633930282500637,0.387,0.087,1.16741717960042e-23,"3","ITGA5"
"IL4R",2.20327933428772e-27,0.968856713914913,0.368,0.09,5.71750987247662e-23,"3","IL4R"
"SIRPA",2.39269902525285e-27,0.76409336859711,0.294,0.057,6.20905397053114e-23,"3","SIRPA"
"ATP11A",2.40402761627955e-27,0.76963974060028,0.301,0.059,6.23845166424543e-23,"3","ATP11A"
"HLA-DRA",3.1555800580959e-27,2.05701124028418,0.252,0.041,8.18873025075885e-23,"3","HLA-DRA"
"SEPTIN9",3.15866036399845e-27,1.17728326004069,0.626,0.275,8.19672364457599e-23,"3","SEPTIN9"
"SLC44A4",3.4715182450966e-27,1.13605478449204,0.448,0.133,9.00858984602569e-23,"3","SLC44A4"
"UGCG",5.01759545440769e-27,0.953884365937419,0.325,0.071,1.3020660204188e-22,"3","UGCG"
"WNK2",7.16012653659275e-27,0.528619283087642,0.258,0.042,1.85805283624582e-22,"3","WNK2"
"HNF1B",7.22979335776003e-27,0.688647325948614,0.258,0.042,1.87613137633873e-22,"3","HNF1B"
"MAL2",8.10207366925262e-27,0.963311439563399,0.442,0.127,2.10248811717105e-22,"3","MAL2"
"C1orf198",9.73820957460025e-27,0.810774473227213,0.344,0.079,2.52706538460876e-22,"3","C1orf198"
"ACTB",1.12734407827957e-26,0.929558500709806,0.988,0.924,2.92545788313548e-22,"3","ACTB"
"MYO1E",1.18220309713527e-26,0.707196866733331,0.252,0.041,3.06781703706604e-22,"3","MYO1E"
"MPST",1.26712195642421e-26,0.76365170080909,0.497,0.154,3.28818147692083e-22,"3","MPST"
"SPTBN1",1.80974926377421e-26,1.22122836488863,0.607,0.265,4.69629933949406e-22,"3","SPTBN1"
"JUP",1.97094778730368e-26,1.40424936200283,0.687,0.36,5.11460950805305e-22,"3","JUP"
"DHRS3",2.13686058826738e-26,1.02691986679601,0.515,0.176,5.54515322655385e-22,"3","DHRS3"
"MYOF",3.17400584390155e-26,0.953279137008755,0.264,0.046,8.23654516492453e-22,"3","MYOF"
"RCAN1",3.332167555128e-26,1.27102596239569,0.331,0.077,8.64697480555715e-22,"3","RCAN1"
"IER5L",4.50711311736948e-26,1.04210652549652,0.521,0.172,1.16959585395738e-21,"3","IER5L"
"MARCKSL1",5.09823748975322e-26,1.06829045390265,0.613,0.25,1.32299262859096e-21,"3","MARCKSL1"
"NDUFA4",9.94636025186259e-26,1.03127296376792,0.546,0.209,2.58108048535834e-21,"3","NDUFA4"
"TES",1.23686217367058e-25,1.08843689294569,0.46,0.152,3.20965734067516e-21,"3","TES"
"GYPC",1.3001134219884e-25,0.590469381924175,0.282,0.052,3.37379433005989e-21,"3","GYPC"
"VGLL4",2.22529910141134e-25,0.847913866158567,0.497,0.16,5.77465116816243e-21,"3","VGLL4"
"SERPINA4",3.54484526131403e-25,0.615851618813514,0.264,0.047,9.19887345310991e-21,"3","SERPINA4"
"LY6E",6.93003528896399e-25,0.983791869589768,0.454,0.142,1.79834415748615e-20,"3","LY6E"
"PXDC1",8.68784427117839e-25,0.688289389768498,0.288,0.059,2.25449558837079e-20,"3","PXDC1"
"LURAP1L",9.03278563085067e-25,0.95006274870686,0.313,0.071,2.34400787120575e-20,"3","LURAP1L"
"PHLDA2",9.21787810999405e-25,0.907563795546082,0.399,0.11,2.39203936954346e-20,"3","PHLDA2"
"MYH9",9.99096710323151e-25,0.980348901217724,0.693,0.319,2.59265596328858e-20,"3","MYH9"
"MAP3K1",1.05104916063314e-24,0.693566737535356,0.252,0.045,2.727472571843e-20,"3","MAP3K1"
"AKR1C3",1.09698408973223e-24,0.778626560836617,0.319,0.071,2.84667371285515e-20,"3","AKR1C3"
"MYL12A",1.65183401940126e-24,1.07717132909228,0.656,0.29,4.28650928034626e-20,"3","MYL12A"
"ITGB1",1.78971470875447e-24,1.24092407492263,0.84,0.607,4.64430966921784e-20,"3","ITGB1"
"SEMA7A",2.37632009383764e-24,0.911900157447904,0.276,0.053,6.16655064350867e-20,"3","SEMA7A"
"TAX1BP3",2.3845367792789e-24,1.2217306781421,0.62,0.278,6.18787294222875e-20,"3","TAX1BP3"
"TGM2",2.44775532207421e-24,0.948064330592747,0.399,0.11,6.35192506078258e-20,"3","TGM2"
"PRDX1",3.81756070200801e-24,1.01633793491849,0.742,0.393,9.90657002171078e-20,"3","PRDX1"
"ARL4C",4.22069308168467e-24,0.89276480895391,0.294,0.064,1.09526985469717e-19,"3","ARL4C"
"ZC3H12A",7.2850201409138e-24,0.84962996259066,0.344,0.084,1.89046272656713e-19,"3","ZC3H12A"
"HSPB1",1.6083285539045e-23,1.21815579582734,0.896,0.782,4.17361259738218e-19,"3","HSPB1"
"ATP1B1",2.11991215451903e-23,1.45048897728432,0.736,0.499,5.50117204097689e-19,"3","ATP1B1"
"TNFSF10",2.3323404159368e-23,1.24856928088179,0.571,0.248,6.05242337935601e-19,"3","TNFSF10"
"YWHAZ",2.55618251924264e-23,0.920425641331843,0.693,0.335,6.63329363743466e-19,"3","YWHAZ"
"ADAM9",5.61977006081836e-23,1.02036119696093,0.46,0.154,1.45833033078236e-18,"3","ADAM9"
"TEAD2",6.37937629958376e-23,0.77013648580836,0.276,0.057,1.65544814974199e-18,"3","TEAD2"
"TRIP6",7.32852649215176e-23,0.532633683994261,0.252,0.048,1.90175262471338e-18,"3","TRIP6"
"GSN",8.34801136075e-23,0.904947666654996,0.558,0.213,2.16630894811462e-18,"3","GSN"
"NFIB",9.4886266564552e-23,0.766537740634422,0.319,0.078,2.46229861735013e-18,"3","NFIB"
"EFNA1",9.61550921359133e-23,1.08407729557833,0.466,0.162,2.49522464092695e-18,"3","EFNA1"
"INAVA",1.15599032909621e-22,0.783077087777535,0.313,0.076,2.99979490400467e-18,"3","INAVA"
"ERGIC1",1.27214947010781e-22,1.02961057514169,0.583,0.258,3.30122787492976e-18,"3","ERGIC1"
"MGAT4B",1.59305777600587e-22,1.18198367046835,0.687,0.383,4.13398492873523e-18,"3","MGAT4B"
"ANGPTL4",1.67788821655098e-22,0.970692167597816,0.479,0.164,4.35411992194979e-18,"3","ANGPTL4"
"RAMP1",1.76421586544744e-22,0.698326651672205,0.282,0.061,4.57814017083609e-18,"3","RAMP1"
"MYRF",2.48034263793532e-22,1.04991883557983,0.479,0.182,6.43648914544217e-18,"3","MYRF"
"MSN",4.09518907031829e-22,0.875466105613934,0.417,0.127,1.0627015637476e-17,"3","MSN"
"NDRG2",5.63992254095121e-22,0.775465873471868,0.405,0.126,1.46355989937684e-17,"3","NDRG2"
"TNFAIP3",9.02381346268623e-22,0.828159935314624,0.331,0.084,2.34167959356708e-17,"3","TNFAIP3"
"PLAU",9.45622505245506e-22,0.91527678318351,0.325,0.081,2.45389040111209e-17,"3","PLAU"
"PDLIM7",9.79740807404108e-22,0.736923881538574,0.344,0.092,2.54242739521366e-17,"3","PDLIM7"
"RAB20",1.13009033354303e-21,0.771578967024212,0.362,0.104,2.93258441554416e-17,"3","RAB20"
"GPC1",1.13770711725566e-21,0.847180318065176,0.313,0.079,2.95234996927843e-17,"3","GPC1"
"TMBIM1",1.60991637001434e-21,1.05124021166519,0.73,0.44,4.17773298018722e-17,"3","TMBIM1"
"TESC",1.80494400170119e-21,1.26513353845311,0.552,0.246,4.6838296844146e-17,"3","TESC"
"CBX3",1.93279087957814e-21,0.879057228294836,0.54,0.224,5.01559233250527e-17,"3","CBX3"
"HLA-C",2.04932838484496e-21,1.05591529488116,0.883,0.704,5.31800715867267e-17,"3","HLA-C"
"PRKCD",2.39731041311914e-21,0.713827846978249,0.294,0.07,6.22102052204417e-17,"3","PRKCD"
"CNN3",2.95737138222654e-21,0.755063420462374,0.399,0.122,7.67437873687787e-17,"3","CNN3"
"TWF2",3.47529968209513e-21,0.819533129957149,0.442,0.15,9.01840267503686e-17,"3","TWF2"
"ITGB8",3.6781686103414e-21,0.807088830019621,0.319,0.083,9.54484754383592e-17,"3","ITGB8"
"SLC43A3",4.08166995944866e-21,0.744563042309476,0.264,0.057,1.05919335447693e-16,"3","SLC43A3"
"RCC2",4.12322997673631e-21,0.753303501578494,0.337,0.092,1.06997817896307e-16,"3","RCC2"
"TUBA1C",5.18299271405956e-21,0.969333636208479,0.46,0.166,1.34498660929846e-16,"3","TUBA1C"
"PTMA",6.03388174487646e-21,0.746608529772739,0.951,0.803,1.56579231279544e-16,"3","PTMA"
"BAIAP2L1",6.56354288812189e-21,0.644717315420347,0.337,0.09,1.70323937946763e-16,"3","BAIAP2L1"
"RBP1",1.48713953208281e-20,1.24601296656046,0.65,0.347,3.8591270857549e-16,"3","RBP1"
"TNIP1",1.50812328759237e-20,0.7382538360004,0.442,0.154,3.9135799313022e-16,"3","TNIP1"
"DUSP5",2.06464632740584e-20,1.06873251548028,0.472,0.183,5.35775721961816e-16,"3","DUSP5"
"TPM4",2.38348027346082e-20,0.841882284555902,0.656,0.322,6.18513130963084e-16,"3","TPM4"
"PON2",2.6095518810563e-20,0.613275247042562,0.282,0.069,6.77178713134111e-16,"3","PON2"
"GLIS3",2.70416022705166e-20,0.495323776774067,0.282,0.066,7.01729578919905e-16,"3","GLIS3"
"HES4",3.47296863512799e-20,0.790025973414903,0.35,0.098,9.01235360815714e-16,"3","HES4"
"SUSD6",3.64003313223915e-20,0.734178403084606,0.325,0.09,9.4458859781606e-16,"3","SUSD6"
"NFKBIA",4.06486134261119e-20,1.31530628638779,0.54,0.23,1.0548315184076e-15,"3","NFKBIA"
"TST",5.3537620354426e-20,0.702849890956773,0.35,0.106,1.38930124819735e-15,"3","TST"
"PPP1R18",7.0641093484142e-20,0.649108520147167,0.294,0.073,1.83313637591349e-15,"3","PPP1R18"
"CFI",7.18664619986471e-20,0.685924895481563,0.288,0.072,1.86493468886489e-15,"3","CFI"
"TMPRSS2",1.01056193112e-19,0.679522696512386,0.325,0.089,2.62240821125639e-15,"3","TMPRSS2"
"ACTN4",1.51119300052043e-19,0.992875109278518,0.804,0.598,3.92154583635052e-15,"3","ACTN4"
"CDH1",2.29910860513324e-19,1.12528562617525,0.669,0.382,5.96618683032077e-15,"3","CDH1"
"CLDN3",2.38976702817306e-19,1.21954484179164,0.571,0.28,6.20144543810909e-15,"3","CLDN3"
"MOB1A",4.16454171463142e-19,0.78637159290293,0.368,0.12,1.08069857494685e-14,"3","MOB1A"
"IFNGR2",4.24078471687553e-19,0.818766087511905,0.515,0.22,1.1004836340292e-14,"3","IFNGR2"
"PTPRF",4.71819544091504e-19,1.17510400929966,0.669,0.39,1.22437171691745e-14,"3","PTPRF"
"ARF6",4.9680215080987e-19,0.788089969714592,0.46,0.179,1.28920158135161e-14,"3","ARF6"
"B4GALT1",5.79170960808965e-19,0.781805072602919,0.479,0.183,1.50294864329926e-14,"3","B4GALT1"
"BHLHE40",5.94610527961306e-19,0.984539270068996,0.564,0.257,1.54301432005959e-14,"3","BHLHE40"
"EFNB1",6.32051092285284e-19,0.56441965848185,0.252,0.057,1.64017258448031e-14,"3","EFNB1"
"CLDN7",6.9777874714344e-19,1.02345830781641,0.73,0.467,1.81073584883723e-14,"3","CLDN7"
"STOM",8.3517582888691e-19,0.604482794863936,0.294,0.077,2.16728127596153e-14,"3","STOM"
"SCNN1A",8.42956313085719e-19,0.786223935948541,0.282,0.078,2.18747163245744e-14,"3","SCNN1A"
"HIF1A",8.73002396835745e-19,1.0567913268163,0.54,0.246,2.26544121978876e-14,"3","HIF1A"
"HK1",9.06039162538208e-19,0.553931714628161,0.288,0.073,2.35117162678665e-14,"3","HK1"
"CNN2",1.03022843835448e-18,0.582299613459741,0.313,0.086,2.67344279752989e-14,"3","CNN2"
"LMO4",1.09969110119213e-18,0.71753931573104,0.387,0.127,2.85369840759358e-14,"3","LMO4"
"PLSCR1",1.27725843116928e-18,0.857705562788631,0.344,0.11,3.31448562888428e-14,"3","PLSCR1"
"SH3BP4",1.3768037168642e-18,0.713734582555445,0.264,0.065,3.57280564526261e-14,"3","SH3BP4"
"MAFF",2.08545041975768e-18,1.02786923560813,0.448,0.175,5.41174383927118e-14,"3","MAFF"
"SORBS2",2.43812995630078e-18,1.16719444624054,0.534,0.248,6.32694723660053e-14,"3","SORBS2"
"EHD4",2.46580019031183e-18,0.601751545117204,0.325,0.094,6.39875149385919e-14,"3","EHD4"
"EXT1",3.07782835636865e-18,0.650346466954859,0.288,0.079,7.98696458477665e-14,"3","EXT1"
"KLF6",3.24008307863315e-18,1.15493926576369,0.736,0.486,8.40801558905301e-14,"3","KLF6"
"ABHD4",3.26250392932986e-18,0.639443195413932,0.294,0.08,8.466197696611e-14,"3","ABHD4"
"SPRING1",3.77576041951131e-18,0.796462989738181,0.301,0.085,9.79809828863185e-14,"3","SPRING1"
"TNFRSF10B",4.70380704616407e-18,0.590575078626521,0.264,0.065,1.22063792847958e-13,"3","TNFRSF10B"
"TPGS2",5.04948671351121e-18,0.713160862320145,0.301,0.085,1.31034180215616e-13,"3","TPGS2"
"CD68",5.70825682602995e-18,1.51371320984255,0.258,0.066,1.48129264635477e-13,"3","CD68"
"TRIOBP",7.35808941107433e-18,0.962281597169078,0.503,0.23,1.90942420217379e-13,"3","TRIOBP"
"UBALD2",8.36561574659322e-18,0.813754285582148,0.515,0.22,2.17087728624094e-13,"3","UBALD2"
"KRTCAP3",8.83301181840754e-18,0.64741782375277,0.344,0.109,2.29216656687676e-13,"3","KRTCAP3"
"MT-ATP6",9.31822144909724e-18,0.402881615179077,1,0.992,2.41807846604073e-13,"3","MT-ATP6"
"WFDC2",1.04003382406085e-17,1.30801662581246,0.479,0.217,2.69888777343792e-13,"3","WFDC2"
"AMBP",1.64201786863243e-17,1.1656379981868,0.325,0.104,4.26103636910116e-13,"3","AMBP"
"RPS6KA1",2.25557598353209e-17,0.549744595914546,0.319,0.096,5.85321967726577e-13,"3","RPS6KA1"
"TMEM132A",2.58051774658757e-17,0.925076019212944,0.319,0.102,6.69644355239474e-13,"3","TMEM132A"
"ARSD",2.77869620990446e-17,0.772763493946198,0.485,0.201,7.21071666470208e-13,"3","ARSD"
"BACE2",3.23852485206497e-17,0.809674058661781,0.546,0.261,8.4039719911086e-13,"3","BACE2"
"ANO6",4.20198210042817e-17,0.655220061112277,0.276,0.076,1.09041435506111e-12,"3","ANO6"
"IDH2",4.72924396101578e-17,0.850430038473218,0.485,0.211,1.22723880788359e-12,"3","IDH2"
"ATP13A3",5.03385939608291e-17,0.794567840150848,0.448,0.177,1.30628651328352e-12,"3","ATP13A3"
"FAM83G",6.45797527721121e-17,0.666904748411582,0.252,0.065,1.67584458443631e-12,"3","FAM83G"
"CTNND1",6.5954457621101e-17,0.86768350899514,0.577,0.294,1.71151817526757e-12,"3","CTNND1"
"ACTG1",7.25213266599513e-17,0.66557141128256,0.951,0.9,1.88192842682574e-12,"3","ACTG1"
"PRSS22",7.34994968877336e-17,0.808802055415245,0.368,0.127,1.90731194423669e-12,"3","PRSS22"
"S100A13",7.57799827261753e-17,0.778785145341021,0.362,0.123,1.96649055174425e-12,"3","S100A13"
"ANXA11",8.62653935051421e-17,0.783894497938047,0.736,0.481,2.23858696145844e-12,"3","ANXA11"
"PPP2R3A",1.18584437218012e-16,0.50950616078994,0.264,0.072,3.07726614580742e-12,"3","PPP2R3A"
"QSOX1",1.19797027251497e-16,0.942177257699921,0.546,0.283,3.10873285717634e-12,"3","QSOX1"
"ARL6IP1",1.28765175314635e-16,0.790962232026862,0.564,0.283,3.34145629941478e-12,"3","ARL6IP1"
"MVP",1.60444146527404e-16,0.833999880620207,0.466,0.203,4.16352560238612e-12,"3","MVP"
"TMC5",1.64379954976539e-16,0.879438881023185,0.258,0.069,4.26565983164118e-12,"3","TMC5"
"LAMB2",2.04220949397701e-16,0.704196735171333,0.313,0.097,5.29953363687034e-12,"3","LAMB2"
"SLC16A3",2.06847355992638e-16,0.668813795673166,0.258,0.067,5.36768888800895e-12,"3","SLC16A3"
"ENO1",2.52555891131124e-16,0.759407020457339,0.822,0.646,6.55382537485266e-12,"3","ENO1"
"EHF",2.90598458813785e-16,0.781923769543501,0.362,0.127,7.54103000621772e-12,"3","EHF"
"APCDD1",3.03597141440486e-16,0.782722339357592,0.252,0.071,7.8783458203806e-12,"3","APCDD1"
"LAMC1",3.22675615539059e-16,0.490479814032652,0.423,0.157,8.37343222323859e-12,"3","LAMC1"
"RAB9A",3.81293169860896e-16,0.674959454808845,0.301,0.093,9.89455775789025e-12,"3","RAB9A"
"PTTG1IP",3.90394928397763e-16,0.891996833115846,0.638,0.37,1.0130748391922e-11,"3","PTTG1IP"
"GATM",4.03247004582077e-16,0.463400519996388,0.368,0.123,1.04642597689049e-11,"3","GATM"
"RHOB1",6.22580584047217e-16,0.972924514259205,0.736,0.496,1.61559661560253e-11,"3","RHOB"
"MAT2B",6.54017721337728e-16,0.64489794058381,0.282,0.084,1.6971759868714e-11,"3","MAT2B"
"UNC93B1",6.84386987366262e-16,0.56312364329153,0.313,0.098,1.77598423221545e-11,"3","UNC93B1"
"ITGA2",8.86238925044319e-16,0.706423659577321,0.252,0.067,2.29979001049001e-11,"3","ITGA2"
"SQSTM1",9.67771090954651e-16,0.784819112159861,0.89,0.683,2.51136598102732e-11,"3","SQSTM1"
"PTGFRN",1.00382104365644e-15,0.511431967622233,0.307,0.092,2.60491560828847e-11,"3","PTGFRN"
"MIR4435-2HG",1.07075511817313e-15,0.559091799509848,0.282,0.081,2.77860953165928e-11,"3","MIR4435-2HG"
"PPDPF",1.24570835347978e-15,0.850705387161978,0.773,0.53,3.23261317728004e-11,"3","PPDPF"
"AHNAK",1.52808535385921e-15,0.949924996816863,0.356,0.127,3.96538149326464e-11,"3","AHNAK"
"TFPI",1.61431609590801e-15,0.561814786007449,0.288,0.084,4.18915026888128e-11,"3","TFPI"
"NFKBIZ",1.64543485144912e-15,1.06424194299979,0.442,0.192,4.26990343951046e-11,"3","NFKBIZ"
"PPP1R14B",1.9961083905866e-15,0.939950424634969,0.681,0.425,5.17990127357222e-11,"3","PPP1R14B"
"BRI3",2.00497443394892e-15,0.762639178771018,0.81,0.54,5.20290865609745e-11,"3","BRI3"
"NECTIN2",2.11501442029738e-15,0.813200578453166,0.577,0.319,5.48846242067171e-11,"3","NECTIN2"
"LRG1",2.13268136221766e-15,0.660137624310323,0.282,0.087,5.53430813495482e-11,"3","LRG1"
"SYNGR2",2.42185278713819e-15,0.780933954396073,0.663,0.406,6.2847079826236e-11,"3","SYNGR2"
"CALD1",2.42236384360122e-15,0.39123297451235,0.374,0.123,6.28603417414517e-11,"3","CALD1"
"FTH1",3.06609907749282e-15,0.994378429622804,0.982,0.941,7.95652710609387e-11,"3","FTH1"
"CAPN2",3.23296477299992e-15,0.874979505925516,0.503,0.236,8.3895435859348e-11,"3","CAPN2"
"PSAP",3.33037043787297e-15,0.82827425567387,0.945,0.869,8.64231128628035e-11,"3","PSAP"
"HPCAL1",3.62147889320697e-15,0.580054665636055,0.368,0.137,9.39773772787208e-11,"3","HPCAL1"
"MYD88",3.64326525523335e-15,0.594120073918085,0.27,0.079,9.45427333733054e-11,"3","MYD88"
"CAPN1",3.93661138533182e-15,0.829703851701761,0.632,0.36,1.02155065449361e-10,"3","CAPN1"
